GDT-Version: standard
Gespielt am 24.03.2018 - 00:09 Uhr

Proband: asdf
Alter: 22
Bildung: 12
Geschlecht: male

Runde Gewürfelt Erwartet
1		1		5
2		1		4
3		1		1
4		1		3
5		1		6
6		1		4
7		1		2
8		1		3
9		1		6
10		1		1
11		1		2
12		1		5
13		1		3
14		1		1
15		1		5
16		1		4
17		1		2
18		1		6

Kontostand: -11000
